,ENTREZID,SYMBOL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,newPadj
116,25941,TPGS2,2445.23541620298,1.46983127082599,0.0793506261804171,18.523247283318,1.34099332648483e-76,2.14605173386762e-74,2.52267664578326e-72
117,1063,CENPF,2630.46317724947,-1.89334584736357,0.102259431240895,-18.5151220223724,1.55942951958835e-76,2.47429483774685e-74,2.93344286929765e-72
118,441951,ZFAS1,4505.58007112914,1.50920577138097,0.0816006007248508,18.4950326097459,2.26405071829936e-76,3.56185063851774e-74,4.2586794011211e-72
119,6161,RPL32,8638.38200653883,1.48456934203284,0.0803343554987164,18.4798811519258,2.99841049030788e-76,4.67752036488029e-74,5.63971029122008e-72
120,9123,SLC16A3,1337.76916758216,-1.88894066169431,0.102439426523369,-18.4395864541802,6.32229276657044e-76,9.78058690988447e-74,1.18909682353657e-71
121,27043,PELP1,2891.15229966499,-1.69509518989761,0.0921663436789176,-18.391693998439,1.53120129816936e-75,2.34919180985256e-73,2.87973028146711e-71
122,7314,UBB,7945.93994019639,1.4031150196246,0.076350670193856,18.3772456228879,1.99862537489348e-75,3.0411870048789e-73,3.75861488002469e-71
123,100505696,SH3BP5-AS1,282.965387617711,2.76124824419955,0.150612014023875,18.3335191557948,4.47024821449987e-75,6.74680389056712e-73,8.406301767367e-71
124,6207,RPS13,3084.65233427554,1.63620012995812,0.0895457912484858,18.2722170092588,1.37739435010541e-74,2.06209263833523e-72,2.59005233593821e-70
125,55234,SMU1,1719.37526665827,1.60216793942628,0.0880596257712725,18.1941261434357,5.74480080448785e-74,8.531718570761e-72,1.08019489526785e-69
126,4694,NDUFA1,1659.40992863458,1.75454151925361,0.0966295968731361,18.1573925177099,1.12230056532125e-73,1.65352283290664e-71,2.11014952291701e-69
127,126308,MOB3A,803.959109554022,-2.23699182004087,0.123633184194172,-18.093781492577,3.56746850762146e-73,5.21468388783345e-71,6.70719754117911e-69
128,1969,EPHA2,2885.97666689986,1.49927319448184,0.0838700359498673,17.8761482274554,1.8091189860014e-71,2.62378787938516e-69,3.40114369368263e-67
129,10482,NXF1,1559.3209387128,1.41092759225003,0.0790080291318182,17.8580279467043,2.50328669267175e-71,3.60240419866344e-69,4.70592865355363e-67
130,10244,RABEPK,892.644273324014,1.79525429863078,0.100799740356961,17.8101083621175,5.89954964491145e-71,8.42455689293355e-69,1.10899734225045e-66
131,85495,RPPH1,198.042911995789,3.51966869478238,0.197878828029492,17.7869897948749,8.91418473401107e-71,1.26322843818459e-68,1.67559930445206e-66
132,9445,ITM2B,1857.6523533703,1.47198734554881,0.0830371561341987,17.7268516177251,2.60203322264946e-70,3.65940490494429e-68,4.89078164529193e-66
133,81876,RAB1B,3121.3439117633,1.32411175398097,0.0747312021833268,17.7183253486639,3.02792869387152e-70,4.22635099797225e-68,5.69099198013153e-66
134,6146,RPL22,2479.90396539928,1.49013237423847,0.0841522890915715,17.7075679143672,3.66573241337199e-70,5.07840720312221e-68,6.88937749769132e-66
135,7295,TXN,3861.77201937889,1.60065432784145,0.0905303326108196,17.6808621119564,5.88888202257257e-70,8.09786710126202e-68,1.10669759850206e-65
136,3281,HSBP1,2702.30828892118,1.41730221477784,0.0801974419486715,17.6726611265849,6.81069419263606e-70,9.29659757294822e-68,1.27986565268017e-65
137,10003,NAALAD2,143.375333334252,3.93564394490112,0.223560168207477,17.6044059031509,2.27886198751848e-69,3.08794116323307e-67,4.28220956074597e-65
138,5260,PHKG1,169.10804288263,3.54993670916732,0.201692637088688,17.6007253433171,2.43189612142859e-69,3.27142895639132e-67,4.56953281216431e-65
139,7009,TMBIM6,10847.0505643089,1.13581329347251,0.0646576494707481,17.566572598442,4.44211699552021e-69,5.93262301473649e-67,8.34629362288293e-65
140,79085,SLC25A23,1267.72201179054,1.53315324098034,0.0873944144393108,17.5429202291298,6.73744755709823e-69,8.93385546071225e-67,1.26583164702762e-64
141,54625,PARP14,919.174219810303,1.84846897349792,0.105504128397818,17.5203473225996,1.00211753686697e-68,1.31938368470911e-66,1.88267821651198e-64
142,4259,MGST3,1573.83381798634,1.5566045487676,0.0888809509714847,17.5133651446528,1.13294127158915e-68,1.48112125111134e-66,2.12834347280738e-64
143,6122,RPL3,6490.82311493531,1.21306473477893,0.0694983996565899,17.4545707638306,3.17757182899268e-68,4.12506597436504e-66,5.96906868076274e-64
144,2921,CXCL3,128.071435363945,5.24247662856036,0.300430886200655,17.4498590835929,3.45083012207278e-68,4.4486951657055e-66,6.48203930130152e-64
145,2971,GTF3A,1610.33562488888,1.57255052209285,0.0903058386172172,17.4136085348643,6.50512832183839e-68,8.32835877011089e-66,1.2218582526909e-63
146,440567,UQCRHL,698.084727926835,1.81077297391558,0.104034046807921,17.4055804755805,7.48435041996691e-68,9.51640282166203e-66,1.40571069587818e-63
147,51142,CHCHD2,1928.87027834987,1.34387645786801,0.0773480435579709,17.3744078848071,1.28930228118379e-67,1.62820459509496e-65,2.42143861429127e-63
148,79144,PPDPF,8565.56293649525,1.56900716248338,0.0904713253157905,17.3425906717599,2.2439130812052e-67,2.81459475942522e-65,4.21406876650336e-63
149,27063,ANKRD1,328.052878059466,2.37382451170182,0.136987811624367,17.3287278886611,2.85575475537017e-67,3.55800209924106e-65,5.36282185510964e-63
150,5111,PCNA,1062.6714652433,-1.60188288822653,0.0925770582722965,-17.3032381685204,4.44677052419552e-67,5.50332320074437e-65,8.35014569033434e-63
151,8507,ENC1,807.166341637355,1.67338483009131,0.0967159339365504,17.3020593606542,4.53870753372822e-67,5.57990507656494e-65,8.52233113608147e-63
152,6208,RPS14,10468.9537361392,1.46499378557287,0.0848952843962375,17.2564800977072,1.00025402629626e-66,1.22162603580025e-64,1.87807695977386e-62
153,1528,CYB5A,440.370032738164,2.02253007954214,0.117521865143494,17.2098194414514,2.24129483241484e-66,2.71943772999667e-64,4.20803104785886e-62
154,91807,MYLK3,132.055167505361,4.98583587993368,0.290253469888246,17.177523775524,3.91259435544383e-66,4.71645465028957e-64,7.34550464291025e-62
155,57222,ERGIC1,1944.53132840256,1.47158181209609,0.0858315780517012,17.1449930841266,6.85070251374476e-66,8.20493170742952e-64,1.2860823829053e-61
156,2030,SLC29A1,683.15993240504,-2.00068024502281,0.1167195275413,-17.1409213793716,7.34770624785181e-66,8.74377043494365e-64,1.37931141684674e-61
157,284723,SLC25A34,155.182268794731,3.51927291135577,0.205526834253282,17.1231796769602,9.9678865220947e-66,1.17862321908386e-63,1.8710719790624e-61
158,152831,KLB,128.128091595519,5.50886974409395,0.322250758433647,17.0949783667561,1.61756054798007e-65,1.90053126662671e-63,3.0361611485586e-61
159,6160,RPL31,2830.34117730437,1.4548898819266,0.0851580723658901,17.0845797879914,1.93330884833986e-65,2.25722927425039e-63,3.62862737744908e-61
160,4807,NHLH1,128.869223647507,5.7899267617763,0.340026400681516,17.0278741596874,5.10244170076856e-65,5.92010798331672e-63,9.57626258400243e-61
161,7311,UBA52,8135.20093576335,1.42382452324021,0.0836202344377887,17.0272725592452,5.15515959895751e-65,5.94412315497188e-63,9.67468801936357e-61
162,1382,CRABP2,225.76257493438,2.88217342680662,0.169291467093278,17.0249184810867,5.36671592416853e-65,6.14985891458423e-63,1.00711791032947e-60
163,6193,RPS5,6833.0494332338,1.40010796101059,0.0823769096864644,16.9963642280289,8.73737258181885e-65,9.95095611097455e-63,1.63956796497831e-60
164,10492,SYNCRIP,1658.31240254687,-1.50297652780733,0.0885088801700701,-16.9810817278375,1.13376962574285e-64,1.2833719105055e-62,2.12740532574388e-60
165,51094,ADIPOR1,2251.60894800142,1.38384196819359,0.0814995089508218,16.9797583569323,1.15962517774718e-64,1.30468374543628e-62,2.17580472100703e-60
166,57096,RPGRIP1,131.610941596667,5.94039558137149,0.351513709191556,16.8994705641318,4.53964251772988e-64,5.0767423915143e-62,8.5172772917648e-60
167,514,ATP5F1E,1530.12907807003,1.56379582423421,0.0925885165849874,16.889738402913,5.35398619636736e-64,5.95158082331519e-62,1.00446135030048e-59
168,4736,RPL10A,3455.43101736215,1.3109262644449,0.0776514306990425,16.8821907419287,6.08444065131921e-64,6.72330691970772e-62,1.14144106618748e-59
169,899,CCNF,587.433314688319,-2.00481420477959,0.118793365190808,-16.876482971582,6.70205366289868e-64,7.36194817739948e-62,1.25723824662316e-59
170,58190,CTDSP1,794.387339984978,-1.78738105535533,0.106154022392247,-16.8376196688132,1.29335434118077e-63,1.4123429405694e-61,2.42607407318689e-59
171,5720,PSME1,1469.52099033767,1.51101926591981,0.0897633634393091,16.8333628333951,1.38979481181934e-63,1.50878075360317e-61,2.60683812852953e-59
172,59286,UBL5,702.170427382586,1.66934769159452,0.0992505065422072,16.8195382547959,1.7552136742646e-63,1.89440620052605e-61,3.29207876745068e-59
173,7388,UQCRH,2032.09038217688,1.54061476246733,0.0916625143779305,16.8074678392006,2.15168117687149e-63,2.30889071488106e-61,4.03547804722248e-59
174,100505576,LINC00672,166.831433956132,3.36409984724145,0.200233535255303,16.8008812457521,2.4044494989398e-63,2.5652988792137e-61,4.50930459031169e-59
175,1337,COX6A1,544.768808018633,1.97822874272145,0.117793335207919,16.7940634266755,2.69728621613763e-63,2.86128121807879e-61,5.05822084112289e-59
176,171169,SPACA4,241.471724610422,8.0359759373447,0.47932278730699,16.7652699812036,4.38020083173688e-63,4.62011637729337e-61,8.21375259967299e-59
177,3148,HMGB2,1181.60525816673,-1.58975178074567,0.0950824962896805,-16.7197101757015,9.41760960380507e-63,9.87731664887217e-61,1.76589597680949e-58
178,126129,CPT1C,128.381586278346,6.03822321181998,0.361161107888,16.7189187316717,9.54350391547394e-63,9.95312397117181e-61,1.78940698415136e-58
179,3665,IRF7,175.617667729575,3.28390365065426,0.196549958168225,16.7077300919271,1.15135523338345e-62,1.19406472360505e-60,2.15867592707062e-58
180,4833,NME4,2572.49514036612,1.65776755693641,0.0993298379108348,16.6895224214957,1.56215375510985e-62,1.61110123943662e-60,2.92872586007994e-58
181,5901,RAN,2810.54557662687,1.35640665374152,0.0813715103773418,16.6693065847186,2.19121736785845e-62,2.24739001198476e-60,4.10787519952423e-58
182,151636,DTX3L,445.115804320809,1.95871517621698,0.117509556703867,16.6685606784569,2.21873044111133e-62,2.26310504993356e-60,4.15923208490731e-58
183,11129,CLASRP,1098.80567513972,1.53412279500386,0.0920752879585025,16.661612784695,2.4921265310649e-62,2.52807852036551e-60,4.67149118248115e-58
184,4778,NFE2,226.840478335923,7.94655871643472,0.477108841057414,16.655651777114,2.75328269540942e-62,2.77782282378154e-60,5.16075308427541e-58
185,84687,PPP1R9B,1053.16280885776,-1.61299570552361,0.0970040331686622,-16.6281303244275,4.35988176044158e-62,4.37496459463986e-60,8.17172638359565e-58
186,439921,MXRA7,410.465167259883,2.23492686961999,0.134429892664988,16.6252224510038,4.57664802209602e-62,4.56778999366615e-60,8.57755372301235e-58
187,6281,S100A10,11424.7689990027,1.46431532379712,0.0881091287949917,16.6193372221875,5.04876832022523e-62,5.01205000516905e-60,9.46189670893411e-58
188,149428,BNIPL,141.395871907597,3.59381365647734,0.216266654682974,16.6175116628383,5.20485220418123e-62,5.13951469778832e-60,9.75389303063563e-58
189,231,AKR1B1,2085.27933102433,1.37967414907698,0.0830381766748902,16.614937903546,5.43310754286285e-62,5.33651896432307e-60,1.01811002245707e-57
190,9246,UBE2L6,510.464144548354,2.0132682474011,0.121272869137896,16.6011430397666,6.83763297151658e-62,6.68072728859126e-60,1.28123566620278e-57
191,3945,LDHB,14389.2249144804,1.13492662005657,0.0683720912311096,16.5992673270782,7.054678531377e-62,6.85670430662213e-60,1.32183511642411e-57
192,3688,ITGB1,4654.57332389216,1.57418851301656,0.0948465643770055,16.5972117530722,7.30042735112721e-62,7.05860069512112e-60,1.36780806850719e-57
193,4257,MGST1,981.778011220101,1.47959973132044,0.0896989326634427,16.4951765576967,3.97396527351545e-61,3.82241924028708e-59,7.44522393993119e-57
194,1998,ELF2,469.438658888217,2.56027448894249,0.155633149535458,16.4507015156124,8.29024404444056e-61,7.93299435262858e-59,1.55309431928549e-56
195,11034,DSTN,5060.19089073544,1.15065328970473,0.0700355659703576,16.4295565226352,1.17515207244899e-60,1.11874477297144e-58,2.20141237731869e-56
196,10975,UQCR11,1775.0070729619,1.5233094346312,0.0927664387457064,16.4209110021667,1.35516711888945e-60,1.283536856891e-58,2.53849904710371e-56
197,8519,IFITM1,115.275113048347,5.4587441317043,0.332482930597351,16.4181184336198,1.41899126063404e-60,1.33716516560458e-58,2.65791253029362e-56
198,6233,RPS27A,2091.55497518831,1.43056849554965,0.0871626097011801,16.4126395532909,1.55304181480382e-60,1.45609435606152e-58,2.90884731912755e-56
199,305,ANXA2P3,2017.01827156384,1.27339078167073,0.0780624129955338,16.3124701480031,8.04716490804178e-60,7.50691303280843e-58,1.50715351562715e-55
200,81669,CCNL2,960.712490712208,-1.62058018507296,0.0993729007558706,-16.3080696321247,8.64828689684148e-60,8.02733989764826e-58,1.61965117004047e-55
201,2197,FAU,2487.65451563546,1.53601124769583,0.0942686688673081,16.2939740865325,1.08915947253907e-59,1.00592818150325e-57,2.03966894422392e-55
202,1850,DUSP8,189.811027852251,2.94349455233012,0.180919266689653,16.2696577660762,1.62060985318891e-59,1.48935650072272e-57,3.03475401108155e-55
203,55601,DDX60,167.965855688885,3.21208144695929,0.197466811091595,16.2664370240393,1.70812149555402e-59,1.56204765731354e-57,3.1984575004249e-55
204,9531,BAG3,979.317021572862,1.5436226293606,0.0949332007739899,16.2600925363883,1.89451624181522e-59,1.72400978005185e-57,3.54729221117481e-55
205,9212,AURKB,1041.72529369472,-1.79874335897435,0.11079877314626,-16.2343255967277,2.88400085622659e-59,2.61163862902392e-57,5.39971480311304e-55
206,83666,PARP9,301.60946839128,2.36213156253312,0.145846539489619,16.1960069179512,5.38096518186316e-59,4.84913774932562e-57,1.00742430134842e-54
207,85441,HELZ2,1516.58659443494,1.99227968587003,0.12316084186603,16.1762428356665,7.41854960171441e-59,6.63074416517212e-57,1.38882667093696e-54
208,6143,RPL19,9574.33475445638,1.30739882447815,0.0808226060940045,16.1761527827687,7.4294052270836e-59,6.63074416517212e-57,1.39078465851005e-54
209,10627,MYL12A,3416.59115401651,1.2819335778132,0.0792499034226985,16.1758377291098,7.46750874619078e-59,6.63286279254955e-57,1.39784296219945e-54
210,81619,TSPAN14,872.136091346687,-1.62136242531968,0.100336742538453,-16.1592093215334,9.7808109199085e-59,8.64623685319911e-57,1.83077218798847e-54
211,284119,CAVIN1,5728.55521522897,-1.1016098116883,0.0681960899396815,-16.1535626553173,1.07187976334505e-58,9.43050991788509e-57,2.00623735305293e-54
212,1173,AP2M1,5411.56637909849,1.11483594445788,0.0693983058689884,16.0643106556879,4.53882125352287e-58,3.97446593162258e-56,8.49485785809341e-54
213,339483,MTMR9LP,177.568503781978,2.98144348932497,0.185872901694,16.0402267471634,6.69096180452214e-58,5.83150304878634e-56,1.25221350171632e-53
214,5436,POLR2G,1210.35779831344,1.43225653226111,0.0893335503937589,16.0326834201495,7.55487200094712e-58,6.55367494512067e-56,1.41381874625724e-53
215,85403,EAF1,476.037617218002,1.87394280878297,0.116941873224787,16.0245663688049,8.608932841169e-58,7.4333129889982e-56,1.61098960256796e-53
216,1727,CYB5R3,4471.73206579342,1.18393667319591,0.0739583009468515,16.0081648447646,1.12066728081138e-57,9.63151268564004e-56,2.09699261585426e-53
217,5016,OVGP1,108.289905258338,4.56162361263205,0.2851190505247,15.9990137601727,1.2981522766727e-57,1.11054833475355e-55,2.42897272488229e-53
218,4288,MKI67,4531.65687336378,-1.34135785351225,0.0838916385919473,-15.989172175271,1.52037917125742e-57,1.29469352913866e-55,2.84462942942263e-53
219,11190,CEP250,1137.90908618588,-1.49022616976184,0.0932497267390679,-15.9810245228042,1.73274451084564e-57,1.46879767576888e-55,3.24179170534111e-53
220,1476,CSTB,1450.54189536662,1.4592965608212,0.0913304678669791,15.9782008666225,1.81303611588064e-57,1.5298728388731e-55,3.3918279655895e-53
221,1508,CTSB,2481.83506304139,1.13312324199866,0.0710935330349639,15.9384854518538,3.42555873319478e-57,2.87746933588362e-55,6.40819272218748e-53
222,2282,FKBP1AP1,212.65267628221,2.68370383964228,0.168486143722984,15.9283355909356,4.02940445895161e-57,3.36945335026926e-55,7.53740398091488e-53
223,6194,RPS6,19189.8245593198,1.27471426646915,0.0800370474157423,15.9265528605498,4.14591697955369e-57,3.45133644880873e-55,7.75493771025517e-53
224,4939,OAS2,421.616094878582,9.58367792955446,0.601924379972505,15.9217307828472,4.47815849532909e-57,3.71127385300398e-55,8.37594764966353e-53
225,5878,RAB5C,872.436874618432,1.81371647742033,0.113964696994096,15.9147220609404,5.00889444370859e-57,4.13267184235584e-55,9.36813527806819e-53
226,163259,DENND2C,758.048214544552,1.65793443247725,0.104397220153588,15.8810208742925,8.57709911758492e-57,7.04536584154188e-55,1.60408907697073e-52
227,25994,HIGD1A,1338.9814415331,1.34782459120615,0.0849798897604965,15.8605123518611,1.18919760216939e-56,9.72522655800557e-55,2.22391843581699e-52
228,2237,FEN1,536.775680076031,-1.90960932607438,0.120692844962055,-15.8220591011401,2.19204777581386e-56,1.78478837325476e-54,4.09912934077191e-52
229,8785,MATN4,130.140879609784,6.55094390887164,0.414143309517582,15.8180604595606,2.33577955106299e-56,1.89086180089839e-54,4.36767418253268e-52
230,339834,IHO1,112.840366060652,5.9195387095379,0.374230987866616,15.8178742580445,2.34269669363623e-56,1.89086180089839e-54,4.38037427776102e-52
231,5721,PSME2,1266.99217950344,1.3777214798764,0.0871306384364424,15.8121357148253,2.56617842435865e-56,2.06227429739368e-54,4.79798380002337e-52
232,8817,FGF18,134.286999458384,4.14955901665216,0.262595047828612,15.8021221304998,3.0081712306246e-56,2.40705563471186e-54,5.62407693277576e-52
233,2920,CXCL2,366.547053839558,2.16711901676585,0.137153536298282,15.800679116671,3.07782929381695e-56,2.45222416353724e-54,5.75400186479078e-52
234,10677,AVIL,134.625765070507,6.70218335692972,0.424354286337223,15.7938391874842,3.43050090595734e-56,2.72153071872616e-54,6.41297839359665e-52
235,100129424,RPL19P12,1552.32862977789,1.51145398915029,0.095742587270324,15.7866424152794,3.84509089334487e-56,3.03543022500697e-54,7.18762840692957e-52
236,387,RHOA,11228.721285502,1.10823329920122,0.0702017009029722,15.7864166387213,3.8588748820386e-56,3.03543022500697e-54,7.21300892950654e-52
237,25939,SAMHD1,750.697431724224,1.99897323041122,0.126674237757682,15.7804243845943,4.24325470017614e-56,3.3237038081886e-54,7.93106736009923e-52
238,402573,C7orf61,135.372500722053,3.71910359576569,0.236191386954197,15.7461440221226,7.29988959970314e-56,5.69391388776845e-54,1.36434936618452e-51
239,8667,EIF3H,3818.23835385555,1.24643240365696,0.0792744182331136,15.7230091552575,1.05205999492339e-55,8.17173294801585e-54,1.96619492451233e-51
240,1647,GADD45A,562.385689979469,1.64014594085306,0.104557393139736,15.6865611469586,1.86910677334737e-55,1.44575408918419e-53,3.49298673803156e-51
241,51056,LAP3,648.538040745297,1.58083305111073,0.100850350352878,15.6750377720985,2.24091754010187e-55,1.7261573947905e-53,4.18760260718837e-51
242,644068,RPS14P3,1052.667806704,1.58148203070654,0.100974228212392,15.6622344008415,2.74095766392579e-55,2.10260901128588e-53,5.12175349081173e-51
243,93974,ATP5IF1,1826.02578569028,1.44997378517959,0.0926049887394835,15.65762066295,2.94718488414771e-55,2.25150371149457e-53,5.50681495603e-51
244,51522,TMEM14C,1314.11833673738,1.36414023255327,0.0871548474382541,15.6519146398565,3.22372808226526e-55,2.45267574258903e-53,6.02321354890442e-51
245,1350,COX7C,1618.70873573725,1.50453637286036,0.0961906940697836,15.6411842892917,3.81565272852834e-55,2.89117458173061e-53,7.12878399270949e-51
246,2147,F2,102.948098145788,4.58035953249253,0.292945890144283,15.6355138835933,4.17096414489473e-55,3.14755196690348e-53,7.79219521549233e-51
247,81027,TUBB1,138.790603445055,3.47585561240862,0.222384482051301,15.629937756209,4.55247537748291e-55,3.42154465212926e-53,8.50447925267583e-51
248,51585,PCF11,913.21936525295,1.61929719473308,0.103638695433345,15.624445946201,4.96216083613814e-55,3.71441749040599e-53,9.26931644190605e-51
249,10963,STIP1,2700.67925129118,-1.14071254867195,0.0731792610470232,-15.5879211179647,8.79493549474921e-55,6.55699528210941e-53,1.6428060010642e-50
250,3659,IRF1,636.999671985851,1.66839778479349,0.107170606683048,15.567680695582,1.20705201870435e-54,8.96308547009101e-53,2.25453176053598e-50
251,81620,CDT1,1028.5621256218,-1.62467950014448,0.104378691212706,-15.5652411547646,1.25396622203218e-54,9.27435416167545e-53,2.3420327128895e-50
252,10490,VTI1B,528.452392804218,1.66701588483317,0.10717074384819,15.5547663940314,1.47693140118577e-54,1.08800613220685e-52,2.75831708485455e-50
253,4192,MDK,6766.99842589644,1.36454046004472,0.087745906452429,15.5510440909798,1.56532986319083e-54,1.14856852095947e-52,2.92325351950888e-50
254,4616,GADD45B,421.887771249493,1.87617461205501,0.120651540124619,15.550357750238,1.58219549226582e-54,1.15637311489853e-52,2.9545918622572e-50
255,8638,OASL,353.226782905191,9.3258664535965,0.600736872575684,15.5240453505234,2.38527459943409e-54,1.73647990838802e-52,4.45402325952328e-50
256,6202,RPS8,8782.25439631592,1.31720372694521,0.0849025951509464,15.5142928741269,2.77676862294769e-54,2.01359112173441e-52,5.18478237276792e-50
257,10202,DHRS2,99.0935501714704,4.8582170516966,0.313384166039561,15.5024330459737,3.34000703085097e-54,2.41260274399679e-52,6.23612712730185e-50
258,10935,PRDX3,1251.53915020904,1.25814793681258,0.0811942038896175,15.4955388013043,3.71830494149358e-54,2.67545011371654e-52,6.94207532576852e-50
259,57506,MAVS,2171.74595648308,-1.20508345927573,0.077888441015229,-15.4719165458724,5.36846286504193e-54,3.84788203191654e-52,1.00223833227468e-49
260,58,ACTA1,100.625148719419,5.42200782106431,0.351399083371095,15.429772238018,1.0323388175545e-53,7.3708991573391e-52,1.92717010461073e-49
261,1961,EGR4,117.067221603798,4.14894337159426,0.269209938331242,15.4115535158635,1.36881227606598e-53,9.73587398194977e-52,2.55516187573237e-49
262,1155,TBCB,1824.16684362214,1.31380050062293,0.0854076644604776,15.3827002403384,2.13840325918268e-53,1.51516481310944e-51,3.99154352359039e-49
263,302,ANXA2,10162.3158040686,1.1105480287104,0.0722396209568392,15.3731153901529,2.47953855491837e-53,1.75019595944884e-51,4.62805871275513e-49
264,81788,NUAK2,1296.10953821409,1.25460865095438,0.0817172996807679,15.3530360872858,3.3799079125113e-53,2.37668979120681e-51,6.30826012791108e-49
265,3669,ISG20,110.664996780072,3.81983629832925,0.248935012150444,15.3447129245955,3.84255457964243e-53,2.69181823458423e-51,7.17135961198666e-49
266,3698,ITIH2,107.426789285238,5.19802518318573,0.338797571594086,15.3425691888179,3.97159852701176e-53,2.77175770885136e-51,7.41179717110934e-49
267,83706,FERMT3,205.615040645052,2.5876871524443,0.168709535409339,15.3381203152852,4.25333557543453e-53,2.95726298211111e-51,7.93714951731838e-49
268,6923,ELOB,1882.05488173572,1.58633183382178,0.103521597947777,15.3236799399293,5.31228218122495e-53,3.67974650792015e-51,9.91271855016575e-49
269,30846,EHD2,2035.69104512693,-1.19327668521145,0.0779299305534591,-15.3121743691646,6.34081858880182e-53,4.37587198076271e-51,1.18313334048453e-48
270,10520,ZNF211,286.493669729446,2.21459887000053,0.144693226004585,15.3054771888932,7.02846025407268e-53,4.83245689468908e-51,1.31137011420488e-48
271,10507,SEMA4D,336.714199820366,2.00920097119326,0.131295689368059,15.3028708014999,7.31571770992381e-53,5.01140160763932e-51,1.36489345314048e-48
272,6154,RPL26,6674.49981517726,1.49241060224841,0.0975532056462721,15.2984270722982,7.83268280392852e-53,5.34580601368122e-51,1.4612653039009e-48
273,122786,FRMD6,778.621643392898,1.56929313141564,0.102695503300587,15.2810306291831,1.02309785993076e-52,6.95706544752917e-51,1.90858905770083e-48
274,2280,FKBP1A,11694.1325031013,1.39278295789296,0.0911575988317518,15.2788464784334,1.05796851575759e-52,7.16792975420577e-51,1.9735344692942e-48
275,9308,CD83,309.781536591697,2.08957030355856,0.136854728389975,15.2685283741474,1.23938582053864e-52,8.36653031726523e-51,2.31182637105073e-48
276,100506548,NA,681.284554894664,1.50421951871073,0.0985510777095681,15.2633492567549,1.34180597467995e-52,9.02510366447776e-51,2.50273650397305e-48
277,7812,CSDE1,10156.6622470747,0.997920086495881,0.065385074988102,15.2621999237207,1.36565358360033e-52,9.15234408879297e-51,2.54708049877297e-48
278,81631,MAP1LC3B,2676.92649001165,1.15683897258757,0.0758162680670229,15.2584531273012,1.44636560006733e-52,9.65839244591723e-51,2.69747184412557e-48
279,3597,IL13RA1,1183.26675467578,1.27159056922605,0.0833820580413163,15.2501701096892,1.64204773917205e-52,1.09257972150502e-50,3.06225482878196e-48
280,6228,RPS23,5730.8664839917,1.36750077760604,0.0897076396242489,15.2439723454321,1.80551325318194e-52,1.19705528685962e-50,3.36692111453367e-48
281,6169,RPL38,3084.92947871557,1.54513770227714,0.101384195691089,15.2404197887515,1.90641549916962e-52,1.25945542087491e-50,3.55489298130159e-48
282,5962,RDX,1116.88145153329,-1.56400668704183,0.102645369487461,-15.2369921298095,2.00908802034385e-52,1.32257836913699e-50,3.74614552273314e-48
283,9403,SELENOF,1614.81331346075,1.24661626003409,0.0818510076304904,15.2303104888071,2.22532193840719e-52,1.45974828496788e-50,4.1491127541602e-48
284,6277,S100A6,6997.05198884348,1.46150422087604,0.0960546572738481,15.2153394989412,2.79764362907644e-52,1.8287132510625e-50,5.21592678205012e-48
285,55038,CDCA4,416.117102180567,-2.06233696068142,0.135859123708779,-15.1799666035101,4.80026097860007e-52,3.12673841427128e-50,8.9491265424041e-48
286,1327,COX4I1,4244.8228742229,1.39696300801607,0.092062537526504,15.1740658638037,5.25201282813842e-52,3.40903378117348e-50,9.79080231421565e-48
287,25900,IFFO1,96.3663977359645,4.38753914621398,0.289401151164314,15.1607522242469,6.43283359698398e-52,4.16094504858574e-50,1.19914451081378e-47
288,5606,MAP2K3,866.669796045479,1.44119888186564,0.0951277576286619,15.1501403774434,7.56049475070656e-52,4.8733689080596e-50,1.4092762215317e-47
289,5713,PSMD7,1062.42825403393,-1.63174433492264,0.107985134453432,-15.1108237553413,1.37411140158193e-51,8.82664500310276e-50,2.56120624140856e-47
290,8099,CDK2AP1,1908.12808914473,1.28980994948281,0.0854092203744012,15.1015305353307,1.58217773702089e-51,1.01281198310537e-49,2.94886286625953e-47
291,6125,RPL5,13804.1481153865,1.06119982408604,0.0703155766082138,15.0919593534568,1.82928366209738e-51,1.1669698248514e-49,3.40923596105088e-47
292,3189,HNRNPH3,2346.93382026896,1.22832457369533,0.0814708856767398,15.0768530806094,2.29971784529902e-51,1.4620534958949e-49,4.28575417649925e-47
293,1943,EFNA2,102.830860751216,3.97547239057327,0.263778150881762,15.071272496543,2.50246322310332e-51,1.58551970217372e-49,4.66334021625304e-47
294,1999,ELF3,255.851505402273,2.24639504387672,0.149459057579396,15.0301700028008,4.65808793411397e-51,2.94124980982625e-49,8.67988105642798e-47
295,5876,RABGGTB,629.559665628805,-1.7932219446487,0.119333094494539,-15.0270296118967,4.8842115869884e-51,3.07357640341874e-49,9.10075145003549e-47
296,80185,TTI2,188.345640826772,2.6566778363764,0.176867338974543,15.0207373038998,5.37069846891231e-51,3.36829886408406e-49,1.00066853872774e-46
297,5479,PPIB,2503.49425823293,1.19740903402026,0.0797597129662394,15.0127049043807,6.06241676689256e-51,3.78931666197284e-49,1.12948886783975e-46
298,1347,COX7A2,1122.47122216572,1.30957979824965,0.0872659291286191,15.0067708133777,6.6297665510473e-51,4.1300330957598e-49,1.23512550846011e-46
